Date,VOO,SPY,IVV,VXX,HYG,LQD,IEF,CAR,CVNA,AEVA,CYN,IBIT,MSTR
2016-03-24,158.99385,174.03236,173.96532,,49.88779,85.77263,89.58938,25.70040,,,,,17.28200
2016-03-28,159.10483,174.13519,174.07610,,49.66088,85.82356,89.72061,24.45576,,,,,17.20200
2016-03-29,160.63245,175.74594,175.73755,,49.85100,86.20921,90.32784,25.32986,,,,,17.77900
2016-03-30,161.30664,176.51703,176.47881,,50.02884,86.10733,90.20472,25.01632,,,,,18.08700
2016-03-31,160.92265,176.08868,176.06979,,50.09630,86.44925,90.53292,25.99494,,,,,17.97200
2016-04-01,161.95531,177.28818,177.19444,,50.13265,86.72800,90.50660,25.07333,,,,,18.27500
2016-04-04,161.44324,176.71416,176.61511,,50.00943,86.73528,90.61346,24.23724,,,,,18.47100
2016-04-05,159.80464,174.94914,174.88548,,49.82461,87.01260,90.97501,23.82869,,,,,18.31000
2016-04-06,161.54568,176.85979,176.77701,,50.24354,86.93960,90.77780,23.84769,,,,,18.23400
2016-04-07,159.64247,174.74353,174.63841,,49.99710,87.17305,91.24622,23.05910,,,,,17.91000
2016-04-08,160.07770,175.21474,175.15811,,50.22505,86.97604,91.10656,23.46765,,,,,17.88000
2016-04-11,159.65955,174.80348,174.66397,,50.29285,86.96874,91.09006,21.55793,,,,,18.07200
2016-04-12,161.21275,176.43140,176.38507,,50.58860,86.62583,90.72852,21.28240,,,,,18.26500
2016-04-13,162.82573,178.21350,178.15726,,50.92126,86.92495,90.79424,22.89758,,,,,18.70700
2016-04-14,162.80869,178.22211,178.17427,,50.90279,86.86662,90.58058,22.19451,,,,,18.79500
2016-04-15,162.62949,178.02502,177.89316,,50.82269,87.23142,90.85176,21.78596,,,,,18.61700
2016-04-18,163.80719,179.27594,179.18823,,51.11229,87.32630,90.76135,22.15650,,,,,18.82500
2016-04-19,164.30223,179.84146,179.73349,,51.32788,87.48682,90.61346,21.93798,,,,,18.93500
2016-04-20,164.43872,180.01280,179.86981,,51.42647,87.24604,90.15328,22.05199,,,,,18.82800
2016-04-21,163.52556,179.04462,178.97520,,51.26630,87.20953,90.00539,22.84058,,,,,18.82600
2016-04-22,163.56822,179.04462,178.94960,,51.38335,87.30435,89.90678,23.79069,,,,,19.18000
2016-04-25,163.30367,178.73621,178.63438,,51.18619,87.10011,89.80814,22.80257,,,,,18.55000
2016-04-26,163.54263,179.00179,178.93260,,51.35871,87.06364,89.61913,23.16361,,,,,18.98300
2016-04-27,163.88400,179.37025,179.26485,,51.66060,87.61808,90.11223,24.18973,,,,,18.99700
2016-04-28,162.40758,177.74228,177.71423,,51.57435,87.69840,90.42445,23.87620,,,,,18.25700
2016-04-29,161.48587,176.78267,176.75996,,51.66060,87.79324,90.39159,23.84769,,,,,17.93200
2016-05-02,162.77457,178.18782,178.14020,,51.68039,87.67983,90.12909,23.40114,,,,,18.41000
2016-05-03,161.38350,176.63702,176.58105,,51.34621,87.83347,90.66395,22.36553,,,,,18.03400
2016-05-04,160.43619,175.65172,175.57570,,51.15430,87.68714,90.82859,23.76218,,,,,18.00700
2016-05-05,160.41911,175.61748,175.52449,,51.11096,87.86274,91.07545,24.13272,,,,,17.98300
2016-05-06,160.99939,176.26001,176.20610,,51.08003,87.67252,90.86150,24.85481,,,,,18.25700
2016-05-09,161.17010,176.40573,176.37653,,50.98720,87.58473,91.03432,24.50327,,,,,18.81600
2016-05-10,163.16716,178.59909,178.51514,,51.42044,87.73103,91.01785,25.07333,,,,,19.05000
2016-05-11,161.63951,176.92834,176.85371,,51.38332,87.82618,91.15775,24.83580,,,,,18.51900
2016-05-12,161.73341,176.97972,176.93884,,51.46378,87.64326,90.91090,23.55316,,,,,18.44500
2016-05-13,160.23987,175.43752,175.30301,,51.23478,87.80418,91.25654,22.91659,,,,,18.21500
2016-05-16,161.83578,177.16826,177.07520,,51.51947,87.51156,90.92731,23.77168,,,,,18.24900
2016-05-17,160.41058,175.51460,175.51601,,51.41425,87.48227,90.80388,24.66478,,,,,17.90000
2016-05-18,160.38496,175.56604,175.53304,,51.42044,86.73609,90.07143,24.84530,,,,,18.02600
2016-05-19,159.86438,174.95767,174.91104,,51.27810,86.94094,90.16197,24.98782,,,,,17.88400
2016-05-20,160.86287,176.06299,175.97610,,51.45757,86.99948,90.21958,25.97593,,,,,17.92800
2016-05-23,160.64954,175.82314,175.73755,,51.46997,86.99948,90.27723,25.98543,,,,,18.35200
2016-05-24,162.68921,178.10214,178.02095,,51.77940,86.85316,90.12909,25.86192,,,,,18.93900
2016-05-25,163.79866,179.31020,179.22231,,51.85988,87.00677,90.08790,26.83103,,,,,18.70900
2016-05-26,163.87550,179.36163,179.29039,,51.71134,87.25553,90.36768,26.82153,,,,,18.80300
2016-05-27,164.51552,180.13277,180.03171,,51.79799,87.18967,90.19490,27.35359,,,,,19.09300
2016-05-31,164.31926,179.79005,179.75052,,51.74848,87.34330,90.30188,28.50322,,,,,18.65400
2016-06-01,164.62650,180.15848,180.09135,,51.83059,87.40491,90.27135,28.93077,,,,,18.64700
2016-06-02,165.12151,180.70682,180.67923,,51.84302,87.58099,90.55161,29.63385,,,,,19.07000
2016-06-03,164.64357,180.16702,180.07431,,51.93630,88.28529,91.39230,28.86426,,,,,18.86900
2016-06-06,165.43724,181.08380,181.07118,,52.16644,88.07258,91.15326,30.94499,,,,,19.47100
2016-06-07,165.73598,181.36652,181.28418,,52.39651,88.20458,91.28513,32.55067,,,,,19.38800
2016-06-08,166.28217,181.95773,181.86359,,52.59553,88.49804,91.39230,32.63618,,,,,19.23000
2016-06-09,166.02611,181.70926,181.65051,,52.39029,88.62274,91.53231,32.49367,,,,,19.20900
2016-06-10,164.43021,179.98706,179.93802,,52.13532,88.72547,91.85378,31.22053,,,,,18.77600
2016-06-13,163.19275,178.59909,178.51514,,51.78706,88.59339,92.03510,30.40343,,,,,18.63200
2016-06-14,162.83429,178.24779,178.19135,,51.61290,88.39532,92.01038,29.81437,,,,,18.55000
2016-06-15,162.59532,177.99936,177.87610,,51.63780,88.72547,92.29063,30.24191,,,,,18.48600
2016-06-16,163.12447,178.53056,178.45544,,51.66887,88.85754,92.38950,30.08990,,,,,18.47200
2016-06-17,162.51849,177.86571,177.78236,,51.69995,88.59339,92.07632,30.42244,,,,,17.91800
2016-06-20,163.55966,179.01114,178.95815,,52.00470,88.48334,91.68073,31.54356,,,,,18.39700
2016-06-21,164.02542,179.51929,179.45294,,52.20372,88.40265,91.47468,31.82859,,,,,18.22000
2016-06-22,163.75095,179.22646,179.15335,,52.25348,88.56407,91.65601,31.80009,,,,,17.96200
2016-06-23,165.86952,181.56047,181.49048,,52.63906,88.47604,91.21917,33.07323,,,,,18.29400
2016-06-24,159.82275,175.04082,174.82158,,51.77459,88.89419,92.48022,30.12790,,,,,17.31200
2016-06-27,157.00093,171.90584,171.75677,,51.02829,89.26834,93.27961,27.11606,,,,,16.71300
2016-06-28,159.89996,175.00629,174.96707,,51.66887,89.75990,93.26311,27.66712,,,,,16.81500
2016-06-29,162.65314,177.98628,177.89493,,52.32190,89.73051,92.88403,29.23480,,,,,17.43200
2016-06-30,164.84883,180.41498,180.20630,,52.67638,90.04597,93.09005,30.62196,,,,,17.50200
2016-07-01,165.19196,180.79391,180.74568,,52.78074,90.51753,93.33596,30.82148,,,,,17.23900
2016-07-05,164.03403,179.49345,179.47012,,52.48080,90.82648,93.84769,29.68135,,,,,17.28800
2016-07-06,165.00323,180.57002,180.49742,,52.71199,90.98834,93.86423,28.98777,,,,,17.29000
2016-07-07,164.89174,180.45802,180.34332,,52.78074,91.00305,93.74040,29.35831,,,,,17.38400
2016-07-08,167.39616,183.14513,183.08279,,53.48055,91.51064,93.92200,32.88321,,,,,17.82900
2016-07-11,167.97942,183.79106,183.77621,,53.51180,91.27522,93.42677,33.00673,,,,,18.05500
2016-07-12,169.16301,185.12601,185.06891,,53.66175,90.76028,92.87381,33.75731,,,,,18.16000
2016-07-13,169.10297,185.10016,185.05180,,53.50553,91.11339,93.11315,33.68130,,,,,18.15800
2016-07-14,170.08932,186.13371,186.07060,,53.61179,90.89269,92.72525,34.20386,,,,,18.22100
2016-07-15,169.83205,185.88393,185.79657,,53.50553,90.54697,92.37039,34.44139,,,,,18.72100
2016-07-18,170.32092,186.38347,186.31024,,53.68673,90.54697,92.34561,34.87844,,,,,18.74000
2016-07-19,170.13225,186.19397,186.10480,,53.54304,90.70877,92.59319,34.49840,,,,,18.65500
2016-07-20,170.81837,186.96907,186.89240,,53.68051,90.67940,92.40343,35.10646,,,,,19.04800
2016-07-21,170.17513,186.26288,186.21603,,53.60552,90.78236,92.60976,35.05896,,,,,18.37900
2016-07-22,170.96417,187.09831,187.02937,,53.84294,90.73080,92.53542,35.90456,,,,,18.78400
2016-07-25,170.55249,186.59015,186.54996,,53.58679,90.67940,92.46116,35.81905,,,,,18.45100
2016-07-26,170.54385,186.67627,186.62698,,53.38057,90.59110,92.51894,36.13258,,,,,18.52100
2016-07-27,170.43243,186.47815,186.43864,,53.54304,90.96626,92.91511,35.48650,,,,,18.29800
2016-07-28,170.62111,186.69350,186.66121,,53.31808,90.87800,92.96460,34.89744,,,,,18.50800
2016-07-29,170.92130,186.99495,186.94376,,53.36809,91.20905,93.31950,34.89744,,,,,17.48900
2016-08-01,170.72401,186.83987,186.72975,,53.06868,90.69493,92.99550,34.20386,,,,,17.20100
2016-08-02,169.66051,185.64279,185.62538,,52.99336,90.18606,92.77236,33.02573,,,,,16.72400
2016-08-03,170.14937,186.18533,186.17325,,53.23186,90.30409,92.82194,35.04946,,,,,16.68400
2016-08-04,170.31233,186.38347,186.34447,,53.57083,90.68755,93.04511,36.18009,,,,,16.44900
2016-08-05,171.68469,187.90788,187.82553,,53.69010,90.31881,92.46657,36.44612,,,,,16.63200
2016-08-08,171.59889,187.79596,187.72281,,53.90976,90.37779,92.41698,36.84516,,,,,16.44400
2016-08-09,171.71034,187.90788,187.84264,,54.09802,90.90883,92.74758,36.42711,,,,,16.50600
2016-08-10,171.27295,187.44275,187.38033,,53.99763,91.16696,92.99550,35.92356,,,,,16.55800
2016-08-11,172.11354,188.31267,188.24501,,54.12944,90.86459,92.54919,35.13497,,,,,16.61300
2016-08-12,171.94199,188.14899,188.09090,,54.17337,91.27759,92.87979,34.56490,,,,,16.54300
2016-08-15,172.43948,188.69159,188.65591,,54.33658,90.99734,92.60707,35.22998,,,,,16.67500
2016-08-16,171.54741,187.71851,187.69710,,54.22356,90.83508,92.45003,34.67892,,,,,16.54000
2016-08-17,171.83040,188.07146,188.03954,,54.29890,91.08584,92.59879,34.60291,,,,,16.40200
2016-08-18,172.24217,188.49353,188.47615,,54.51231,91.30709,92.76409,35.27748,,,,,16.55800
2016-08-19,172.00195,188.21790,188.18504,,54.34911,91.03423,92.45003,35.19197,,,,,16.66400
2016-08-22,171.98488,188.20934,188.12517,,54.26123,91.34396,92.65667,35.20147,,,,,16.68800
2016-08-23,172.30217,188.58823,188.51892,,54.44328,91.44726,92.64836,35.27748,,,,,16.84200
2016-08-24,171.47021,187.62366,187.62857,,54.29262,91.38824,92.61536,34.20386,,,,,16.67800
2016-08-25,171.33299,187.49446,187.44028,,54.39304,91.29973,92.46657,33.65280,,,,,16.83200
2016-08-26,171.00706,187.14139,187.10637,,54.33028,91.01208,92.11116,33.87133,,,,,16.74700
2016-08-29,171.87332,188.06288,187.99673,,54.60017,91.52837,92.49139,34.49840,,,,,16.60000
2016-08-30,171.54741,187.75285,187.70567,,54.63157,91.41033,92.48312,34.13736,,,,,16.69600
2016-08-31,171.12718,187.21886,187.18349,,54.41816,91.37349,92.37566,34.32738,,,,,16.67900
2016-09-01,171.09283,187.22749,187.20058,,54.52597,91.37347,92.52048,34.27037,,,,,16.73200
2016-09-02,171.85622,188.07146,188.02243,,54.77810,91.21082,92.28049,34.09935,,,,,16.97800
2016-09-06,172.39655,188.63991,188.65591,,54.84111,91.52879,92.71085,34.16586,,,,,17.06300
2016-09-07,172.38795,188.62273,188.62170,,54.68984,91.40304,92.76054,36.10408,,,,,17.17100
2016-09-08,171.98488,188.19209,188.17651,,54.58896,90.75970,92.30534,36.31310,,,,,17.26500
2016-09-09,167.83359,183.68771,183.66495,,54.06580,90.07943,91.86665,34.36538,,,,,17.07000
2016-09-12,170.23511,186.32317,186.31024,,54.25491,90.08682,91.94939,34.15636,,,,,17.24500
2016-09-13,167.80823,183.64465,183.60503,,53.83884,89.79105,91.61010,32.01862,,,,,16.99300
2016-09-14,167.70488,183.57579,183.50227,,53.82626,89.85023,91.81702,32.68369,,,,,16.83900
2016-09-15,169.42789,185.41025,185.35995,,54.14146,89.90938,91.84186,33.32977,,,,,16.76200
2016-09-16,168.76451,184.69350,184.58948,,54.15403,90.01288,91.94115,35.80004,,,,,16.48400
2016-09-19,168.81618,184.72818,184.68369,,54.18554,89.98329,91.78387,35.66703,,,,,16.42500
2016-09-20,168.83345,184.73679,184.70081,,54.12252,90.10160,91.92462,35.16347,,,,,16.65500
2016-09-21,170.72878,186.81427,186.76398,,54.57008,90.56010,92.07356,36.27510,,,,,16.76300
2016-09-22,171.75406,187.99141,187.91116,,54.75288,90.92979,92.34668,36.52212,,,,,17.03000
2016-09-23,170.83212,186.96141,186.92659,,54.68984,90.86324,92.38807,35.61952,,,,,17.17800
2016-09-26,169.47096,185.44659,185.38043,,54.45029,91.00377,92.65293,36.98767,,,,,17.08700
2016-09-27,170.50479,186.59790,186.50755,,54.60788,91.22559,92.81017,33.98534,,,,,16.90600
2016-09-28,171.42664,187.52406,187.48848,,54.97353,91.28470,92.76881,33.08274,,,,,17.02500
2016-09-29,169.81555,185.82742,185.80202,,54.76549,91.24776,92.82671,32.04712,,,,,16.57400
2016-09-30,171.17679,187.22974,187.19595,,55.00503,91.08510,92.59498,32.50317,,,,,16.74400
2016-10-03,170.63405,186.77960,186.61948,,54.97085,90.82709,92.37949,32.09462,,,,,16.38400
2016-10-04,169.84142,185.82742,185.80202,,54.87589,90.40448,91.95686,31.54356,,,,,17.05000
2016-10-05,170.54788,186.64978,186.61948,,55.02146,90.30813,91.74966,32.29415,,,,,17.10100
2016-10-06,170.74602,186.77960,186.80011,,55.05315,90.31555,91.55907,32.01862,,,,,17.27700
2016-10-07,170.11714,186.13904,186.06873,,55.17976,90.53056,91.69163,30.93549,,,,,17.29800
2016-10-10,170.90106,187.10860,187.00665,,55.33809,90.53056,91.45132,32.20864,,,,,17.46900
2016-10-11,168.82481,184.74547,184.70067,,55.02781,90.24883,91.42650,31.00200,,,,,17.30600
2016-10-12,169.04021,184.98782,184.93298,,55.00880,90.36742,91.42650,30.65996,,,,,17.31600
2016-10-13,168.49745,184.38188,184.36511,,54.86955,90.58983,91.61706,29.98539,,,,,17.23700
2016-10-14,168.54051,184.47714,184.38232,,54.99617,90.16722,91.33531,29.69085,,,,,17.22000
2016-10-17,168.04082,183.83658,183.77135,,54.92017,90.46384,91.53422,29.95688,,,,,17.18500
2016-10-18,169.03157,184.98782,184.90718,,55.14180,90.68622,91.71652,30.45094,,,,,17.25800
2016-10-19,169.49680,185.48120,185.36317,,55.30006,90.80486,91.75795,30.56495,,,,,17.01400
2016-10-20,169.22112,185.13495,185.04483,,55.30640,90.77523,91.67511,30.14690,,,,,16.84400
2016-10-21,169.26419,185.22153,185.13087,,55.31907,90.82709,91.77451,29.81437,,,,,16.86100
2016-10-24,169.95343,186.00926,185.94827,,55.35073,90.56761,91.65018,30.58395,,,,,17.40400
2016-10-25,169.47096,185.38602,185.35461,,55.31907,90.50090,91.63365,30.37493,,,,,17.22900
2016-10-26,169.09190,185.01379,184.96741,,55.09747,90.12279,91.43475,30.79298,,,,,17.18000
2016-10-27,168.64391,184.52039,184.45979,,54.89486,89.71502,91.11980,30.28942,,,,,17.35300
2016-10-28,168.10974,183.97505,183.91771,,54.62894,89.61123,91.13639,30.78348,,,,,19.14700
2016-10-31,168.10974,183.98370,183.86607,,54.46431,89.69276,91.21097,30.74547,,,,,19.48100
2016-11-01,166.93813,182.65073,182.60985,,54.25189,89.57980,91.21428,30.86899,,,,,19.50400
2016-11-02,165.83534,181.55141,181.46541,,54.01020,89.71357,91.48820,30.73597,,,,,19.18700
2016-11-03,165.18918,180.72043,180.70824,,54.02293,89.53513,91.43007,34.66941,,,,,18.89600
2016-11-04,164.96518,180.52132,180.40712,,54.04835,89.80277,91.71226,35.84755,,,,,19.01600
2016-11-07,168.58359,184.50310,184.40814,,54.80523,89.74334,91.33050,37.05418,,,,,19.23100
2016-11-08,169.35898,185.33408,185.25998,,54.68437,89.54263,91.00684,33.53879,,,,,19.00000
2016-11-09,171.16817,187.29900,187.30779,,54.30273,88.22691,89.62088,34.13736,,,,,19.18800
2016-11-10,171.56450,187.76640,187.67778,,53.59041,88.15259,89.08145,36.00907,,,,,19.31600
2016-11-11,171.24577,187.33356,187.34224,,53.08797,87.77351,88.89890,36.14208,,,,,19.67500
2016-11-14,171.27151,187.48071,187.39378,,53.48228,87.32004,88.38434,37.07318,,,,,19.21100
2016-11-15,172.65868,188.94365,188.88239,,54.18827,87.58762,88.38434,37.98529,,,,,19.31000
2016-11-16,172.36571,188.58871,188.64146,,53.97205,87.71400,88.46732,36.83566,,,,,19.64800
2016-11-17,173.18413,189.55823,189.49323,,53.82575,87.15652,88.07729,36.83566,,,,,19.74700
2016-11-18,172.87401,189.13402,189.11473,,53.82575,86.66589,87.68724,36.56013,,,,,19.66800
2016-11-21,174.14912,190.56227,190.49142,,54.25824,86.75510,87.76196,36.94967,,,,,19.69300
2016-11-22,174.46782,190.93449,190.80971,,54.65892,86.97812,87.84492,37.67176,,,,,19.85700
2016-11-23,174.62289,191.03839,191.01624,,54.45542,86.65845,87.52957,37.72876,,,,,19.82100
2016-11-25,175.32069,191.74817,191.71323,,54.52537,86.66589,87.45486,37.76677,,,,,19.78500
2016-11-28,174.49368,190.84792,190.87001,,54.51900,87.05982,87.85323,36.92117,,,,,19.50300
2016-11-29,174.76936,191.22017,191.17969,,54.44903,87.17879,87.94453,36.42711,,,,,19.52300
2016-11-30,174.37308,190.76135,190.61182,,54.47449,86.85170,87.35529,36.37961,,,,,19.40300
2016-12-01,173.69247,190.06023,189.92352,,54.21958,86.36501,87.02204,36.89267,,,,,19.16000
2016-12-02,173.81305,190.15546,190.07837,,54.54537,86.76002,87.41260,36.54113,,,,,19.19400
2016-12-05,174.81241,191.29808,191.17969,,54.68596,86.94637,87.37934,37.20620,,,,,19.57600
2016-12-06,175.42410,191.90393,191.86807,,54.96063,86.93896,87.41260,38.66937,,,,,19.85700
2016-12-07,177.64690,194.41425,194.34608,,55.23534,87.30417,87.70348,38.98290,,,,,19.84500
2016-12-08,178.11209,194.89026,194.81081,,55.22897,86.94637,87.37106,38.49835,,,,,20.09800
2016-12-09,179.19763,196.06749,196.04979,,55.25451,86.61095,86.92229,38.44134,,,,,20.09700
2016-12-12,178.99947,195.84244,195.80890,,55.17787,86.52898,86.93893,35.69553,,,,,20.18700
2016-12-13,180.22284,197.14957,197.08229,,55.31204,86.72275,86.98879,35.94256,,,,,20.44400
2016-12-14,178.73241,195.52219,195.59378,,54.89677,86.17122,86.26574,34.31787,,,,,19.95900
2016-12-15,179.39577,196.32721,196.24768,,54.92235,86.23086,86.02467,35.30598,,,,,20.15500
2016-12-16,179.08559,195.94319,195.94652,,54.97342,86.16376,86.13278,36.41761,,,,,20.04000
2016-12-19,179.49054,196.36990,196.30789,,55.11397,86.58115,86.53166,36.51262,,,,,20.31800
2016-12-20,180.17976,197.12735,197.08229,,55.19065,86.52898,86.34887,37.51023,,,,,20.38900
2016-12-21,179.68869,196.57886,196.59253,,55.28648,86.80479,86.49012,36.99718,,,,,20.03100
2016-12-22,179.45982,196.23932,196.30698,,55.40569,86.81077,86.45268,35.43900,,,,,19.61800
2016-12-23,179.61583,196.52660,196.43675,,55.50824,86.94530,86.53590,36.29410,,,,,20.12200
2016-12-27,180.05797,197.01419,196.99057,,55.45692,86.78831,86.41104,35.73354,,,,,20.14800
2016-12-28,178.63622,195.38596,195.37239,,55.38004,87.10970,86.72735,34.95445,,,,,19.76000
2016-12-29,178.60159,195.34244,195.35509,,55.45692,87.44606,86.99374,35.34399,,,,,19.85000
2016-12-30,177.98604,194.62852,194.69739,,55.47618,87.58057,87.25181,34.84993,,,,,19.74000
2017-01-03,179.22575,196.11742,196.07330,,55.70696,87.65530,87.21015,35.60052,,,,,19.78400
2017-01-04,180.28334,197.28415,197.25883,,56.00821,87.95426,87.31001,35.51501,,,,,19.79400
2017-01-05,180.14476,197.12735,197.07716,,55.92487,88.42515,87.87605,34.15636,,,,,19.96100
2017-01-06,180.84686,197.83266,197.85594,,55.91206,87.96175,87.47651,34.57440,,,,,19.91700
2017-01-09,180.27472,197.17964,197.21556,,55.89924,88.13367,87.80945,33.45328,,,,,19.86300
2017-01-10,180.24870,197.17964,197.12903,,55.90565,88.08134,87.76788,34.08985,,,,,20.07800
2017-01-11,180.76015,197.73685,197.65692,,55.93771,88.21585,87.86774,35.17297,,,,,20.10000
2017-01-12,180.36140,197.24060,197.27611,,55.95048,88.20840,87.91766,34.32738,,,,,20.04700
2017-01-13,180.71687,197.69331,197.63963,,55.96975,88.02902,87.72619,34.65991,,,,,20.38000
2017-01-17,180.07529,196.99678,196.99057,,55.91206,88.41020,88.16743,34.48889,,,,,20.09200
2017-01-18,180.45674,197.43210,197.37134,,55.96330,87.82719,87.54311,35.54351,,,,,20.25100
2017-01-19,179.84995,196.70074,196.73959,,55.78384,87.52822,87.21015,34.27987,,,,,19.90000
2017-01-20,180.43077,197.42343,197.38869,,55.89281,87.68522,87.25181,34.28937,,,,,20.15500
2017-01-23,180.01463,196.90968,196.93005,,55.89281,88.08882,87.70958,34.84043,,,,,20.51000
2017-01-24,181.15898,198.17226,198.13284,,55.93126,87.82719,87.37662,35.65752,,,,,20.29600
2017-01-25,182.66737,199.88751,199.74242,,56.12999,87.49093,86.94382,37.06368,,,,,20.33000
2017-01-26,182.52867,199.67854,199.68184,,56.10434,87.59553,87.06030,36.68364,,,,,20.13000
2017-01-27,182.26862,199.36508,199.37897,,56.15564,87.70014,87.16851,37.29171,,,,,19.95800
2017-01-30,181.16765,198.12868,198.19345,,56.04025,87.55065,87.14356,36.37011,,,,,19.94600
2017-01-31,181.15898,198.11130,198.10687,,55.98256,87.70763,87.44322,35.36300,,,,,20.13000
2017-02-01,181.18503,198.18964,198.21075,,56.18985,87.59972,87.27564,35.91405,,,,,19.65100
2017-02-02,181.26302,198.32025,198.27995,,56.22206,87.62218,87.30901,35.43900,,,,,19.15000
2017-02-03,182.60672,199.68727,199.71651,,56.31864,87.71965,87.37569,35.81905,,,,,19.54800
2017-02-06,182.22528,199.33025,199.36169,,56.27999,87.99693,87.79258,35.00195,,,,,19.03000
2017-02-07,182.26862,199.33896,199.35306,,56.19627,88.14682,87.95090,35.18247,,,,,18.79900
2017-02-08,182.50267,199.60019,199.59529,,56.23491,88.45406,88.30939,34.89744,,,,,18.74900
